"pair_id","sent1_id","sent2_id","group","domain","gold"
"pair_843","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218342:4","Same","restaurant",3.4
"pair_844","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218509:2","Same","restaurant",3.5
"pair_845","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218512:0","Same","restaurant",3
"pair_846","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218513:0","Same","restaurant",3
"pair_847","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218513:6","Same","restaurant",3.2
"pair_848","en_BlueRibbonSushi_478218518:1","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.66666666666667
"pair_849","en_BlueRibbonSushi_478218518:2","en_BlueRibbonSushi_478218339:3","Same","restaurant",3.2
"pair_85","B0074703CM_145_ANONYMOUS:1","B0074703CM_182_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_850","en_BlueRibbonSushi_478218518:2","en_BlueRibbonSushi_478218341:5","Same","restaurant",3
"pair_851","en_BlueRibbonSushi_478218518:2","en_BlueRibbonSushi_478218513:2","Same","restaurant",3
"pair_852","en_BlueRibbonSushi_478218518:2","en_BlueRibbonSushi_478218524:4","Same","restaurant",1.75
"pair_853","en_BlueRibbonSushi_478218518:2","en_BlueRibbonSushi_478218524:7","Same","restaurant",3
"pair_854","en_BlueRibbonSushi_478218518:3","en_BlueRibbonSushi_478218339:4","Same","restaurant",3
"pair_855","en_BlueRibbonSushi_478218518:3","en_BlueRibbonSushi_478218341:4","Different","restaurant",2.25
"pair_856","en_BlueRibbonSushi_478218518:3","en_BlueRibbonSushi_478218517:3","Different","restaurant",1.75
"pair_857","en_BlueRibbonSushi_478218518:3","en_BlueRibbonSushi_478218524:2","Different","restaurant",1
"pair_858","en_BlueRibbonSushi_478218518:3","en_BlueRibbonSushi_478219447:3","Different","restaurant",1.25
"pair_859","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478218334:5","Different","restaurant",0.6
"pair_86","B0074703CM_145_ANONYMOUS:1","B0074703CM_192_ANONYMOUS:14","Same","laptop",3
"pair_860","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478218340:0","Same","restaurant",3.66666666666667
"pair_861","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478218342:2","Same","restaurant",3.25
"pair_862","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478218517:0","Same","restaurant",3
"pair_863","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.66666666666667
"pair_864","en_BlueRibbonSushi_478218519:0","en_BlueRibbonSushi_478219447:2","Same","restaurant",2.33333333333333
"pair_865","en_BlueRibbonSushi_478218519:2","en_BlueRibbonSushi_478218339:3","Same","restaurant",3.25
"pair_866","en_BlueRibbonSushi_478218519:2","en_BlueRibbonSushi_478218341:5","Same","restaurant",3.25
"pair_867","en_BlueRibbonSushi_478218519:2","en_BlueRibbonSushi_478218518:2","Same","restaurant",3
"pair_868","en_BlueRibbonSushi_478218519:2","en_BlueRibbonSushi_478218524:4","Same","restaurant",2.33333333333333
"pair_869","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218333:3","Same","restaurant",2.5
"pair_87","B0074703CM_145_ANONYMOUS:1","B0074703CM_193_ANONYMOUS:5","Same","laptop",3.5
"pair_870","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218334:3","Different","restaurant",1
"pair_871","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.5
"pair_872","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218339:5","Same","restaurant",2.5
"pair_873","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.5
"pair_874","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218342:5","Same","restaurant",2.33333333333333
"pair_875","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218509:2","Same","restaurant",2.33333333333333
"pair_876","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218513:0","Same","restaurant",2.75
"pair_877","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218524:0","Same","restaurant",3
"pair_878","en_BlueRibbonSushi_478218519:3","en_BlueRibbonSushi_478218715:2","Same","restaurant",2.33333333333333
"pair_879","en_BlueRibbonSushi_478218520:1","en_BlueRibbonSushi_478218340:3","Same","restaurant",3
"pair_88","B0074703CM_145_ANONYMOUS:1","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.33333333333333
"pair_880","en_BlueRibbonSushi_478218520:1","en_BlueRibbonSushi_478218341:3","Same","restaurant",3
"pair_881","en_BlueRibbonSushi_478218520:1","en_BlueRibbonSushi_478218342:2","Same","restaurant",3.5
"pair_882","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218333:1","Same","restaurant",1.33333333333333
"pair_883","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218333:2","Same","restaurant",3.33333333333333
"pair_884","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218339:4","Different","restaurant",2
"pair_885","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218341:4","Same","restaurant",3
"pair_886","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218518:3","Different","restaurant",1.33333333333333
"pair_887","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478218524:2","Same","restaurant",3.5
"pair_888","en_BlueRibbonSushi_478218520:7","en_BlueRibbonSushi_478219447:3","Same","restaurant",4
"pair_889","en_BlueRibbonSushi_478218524:0","en_BlueRibbonSushi_478218334:3","Different","restaurant",0
"pair_89","B0074703CM_145_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:0","Same","laptop",3
"pair_890","en_BlueRibbonSushi_478218524:0","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.5
"pair_891","en_BlueRibbonSushi_478218524:0","en_BlueRibbonSushi_478218341:2","Same","restaurant",2.5
"pair_892","en_BlueRibbonSushi_478218524:2","en_BlueRibbonSushi_478219447:3","Same","restaurant",3
"pair_893","en_BlueRibbonSushi_478218524:3","en_BlueRibbonSushi_478218334:5","Different","restaurant",1
"pair_894","en_BlueRibbonSushi_478218524:3","en_BlueRibbonSushi_478218524:4","Same","restaurant",1.75
"pair_895","en_BlueRibbonSushi_478218524:3","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.66666666666667
"pair_896","en_BlueRibbonSushi_478218524:3","en_BlueRibbonSushi_478219447:2","Same","restaurant",2.33333333333333
"pair_897","en_BlueRibbonSushi_478218524:4","en_BlueRibbonSushi_478218341:5","Same","restaurant",1.66666666666667
"pair_898","en_BlueRibbonSushi_478218524:4","en_BlueRibbonSushi_478218524:5","Same","restaurant",2
"pair_899","en_BlueRibbonSushi_478218524:4","en_BlueRibbonSushi_478219447:2","Same","restaurant",1.75
"pair_9","B0074703CM_102_ANONYMOUS:4","B0074703CM_102_ANONYMOUS:5","Same","laptop",3.66666666666667
"pair_90","B0074703CM_145_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:6","Same","laptop",3.33333333333333
"pair_900","en_BlueRibbonSushi_478218524:5","en_BlueRibbonSushi_478218524:7","Same","restaurant",2.66666666666667
"pair_901","en_BlueRibbonSushi_478218524:5","en_BlueRibbonSushi_478219447:1","Same","restaurant",2.33333333333333
"pair_902","en_BlueRibbonSushi_478218524:5","en_BlueRibbonSushi_478219447:2","Same","restaurant",3
"pair_903","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218334:3","Different","restaurant",0.75
"pair_904","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218334:7","Different","restaurant",0.75
"pair_905","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218339:0","Same","restaurant",3
"pair_906","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218342:0","Same","restaurant",3.2
"pair_907","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218342:4","Same","restaurant",2.75
"pair_908","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218342:6","Same","restaurant",2.33333333333333
"pair_909","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218509:2","Same","restaurant",2.8
"pair_91","B0074703CM_145_ANONYMOUS:1","B0074703CM_227_ANONYMOUS:9","Same","laptop",2.66666666666667
"pair_910","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218513:0","Same","restaurant",2.5
"pair_911","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218518:1","Same","restaurant",3.33333333333333
"pair_912","en_BlueRibbonSushi_478218715:2","en_BlueRibbonSushi_478218524:0","Same","restaurant",3.5
"pair_913","en_BlueRibbonSushi_478218715:3","en_BlueRibbonSushi_478218518:0","Same","restaurant",2.5
"pair_914","en_BlueRibbonSushi_478218715:4","en_BlueRibbonSushi_478218334:5","Different","restaurant",1
"pair_915","en_BlueRibbonSushi_478218715:4","en_BlueRibbonSushi_478218339:3","Same","restaurant",3
"pair_916","en_BlueRibbonSushi_478218715:4","en_BlueRibbonSushi_478218513:2","Same","restaurant",2.75
"pair_917","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218334:2","Same","restaurant",2.33333333333333
"pair_918","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218334:3","Same","restaurant",3.5
"pair_919","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218337:4","Different","restaurant",0
"pair_92","B0074703CM_145_ANONYMOUS:1","B0074703CM_251_ANONYMOUS:10","Same","laptop",2.66666666666667
"pair_920","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218339:0","Different","restaurant",0.5
"pair_921","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218339:5","Different","restaurant",0.5
"pair_922","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218341:2","Different","restaurant",0.5
"pair_923","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218342:0","Different","restaurant",0.666666666666667
"pair_924","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218342:5","Different","restaurant",0.5
"pair_925","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218513:0","Different","restaurant",0.666666666666667
"pair_926","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218513:6","Different","restaurant",0.666666666666667
"pair_927","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218518:1","Different","restaurant",0.75
"pair_928","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218519:3","Different","restaurant",1.25
"pair_929","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218715:2","Different","restaurant",1
"pair_93","B0074703CM_145_ANONYMOUS:1","B0074703CM_288_ANONYMOUS:3","Same","laptop",3.25
"pair_930","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218900:6","Same","restaurant",4
"pair_931","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218901:0","Same","restaurant",3
"pair_932","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_478218901:2","Same","restaurant",3.25
"pair_933","en_BlueRibbonSushi_478218900:1","en_BlueRibbonSushi_479929856:6","Different","restaurant",0.333333333333333
"pair_934","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478218339:3","Different","restaurant",2
"pair_935","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478218341:5","Different","restaurant",1.5
"pair_936","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478218342:3","Different","restaurant",1.25
"pair_937","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478218519:2","Different","restaurant",1
"pair_938","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478218715:3","Different","restaurant",1
"pair_939","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478219447:2","Different","restaurant",0.25
"pair_94","B0074703CM_145_ANONYMOUS:1","B0074703CM_53_ANONYMOUS:0","Different","laptop",1.25
"pair_940","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_478219453:0","Different","restaurant",1
"pair_941","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_479929856:0","Different","restaurant",1.8
"pair_942","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_479929856:2","Different","restaurant",1
"pair_943","en_BlueRibbonSushi_478218900:4","en_BlueRibbonSushi_479929856:3","Different","restaurant",1.33333333333333
"pair_944","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218340:5","Different","restaurant",1
"pair_945","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218342:3","Different","restaurant",1
"pair_946","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218517:0","Different","restaurant",1
"pair_947","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218518:0","Different","restaurant",2.25
"pair_948","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218520:1","Different","restaurant",1.25
"pair_949","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218524:3","Different","restaurant",0.75
"pair_95","B0074703CM_145_ANONYMOUS:1","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.75
"pair_950","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478218715:4","Different","restaurant",1.33333333333333
"pair_951","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_478219453:0","Different","restaurant",2
"pair_952","en_BlueRibbonSushi_478218900:5","en_BlueRibbonSushi_479929856:3","Different","restaurant",1
"pair_953","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218333:3","Different","restaurant",0
"pair_954","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218337:4","Different","restaurant",0.333333333333333
"pair_955","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218339:0","Different","restaurant",0
"pair_956","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218341:2","Different","restaurant",1
"pair_957","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218342:4","Different","restaurant",0.666666666666667
"pair_958","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218342:6","Different","restaurant",1.33333333333333
"pair_959","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218509:2","Different","restaurant",0.666666666666667
"pair_96","B0074703CM_145_ANONYMOUS:1","B0074703CM_73_ANONYMOUS:2","Same","laptop",2.66666666666667
"pair_960","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218512:0","Different","restaurant",0.25
"pair_961","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218513:0","Different","restaurant",0.25
"pair_962","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218513:6","Different","restaurant",0.5
"pair_963","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218518:1","Different","restaurant",0
"pair_964","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218901:0","Same","restaurant",3.8
"pair_965","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_478218901:2","Same","restaurant",3.33333333333333
"pair_966","en_BlueRibbonSushi_478218900:6","en_BlueRibbonSushi_479929856:6","Different","restaurant",0.6
"pair_967","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218334:3","Same","restaurant",3.5
"pair_968","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218334:7","Same","restaurant",2.33333333333333
"pair_969","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218337:4","Different","restaurant",0
"pair_97","B0074703CM_145_ANONYMOUS:4","B0074703CM_102_ANONYMOUS:1","Same","laptop",3
"pair_970","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218339:0","Different","restaurant",0.333333333333333
"pair_971","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218339:5","Different","restaurant",0.666666666666667
"pair_972","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218341:2","Different","restaurant",0.333333333333333
"pair_973","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218342:0","Different","restaurant",0.333333333333333
"pair_974","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218342:4","Different","restaurant",0.5
"pair_975","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218342:6","Different","restaurant",1.33333333333333
"pair_976","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218509:2","Different","restaurant",0
"pair_977","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218512:0","Different","restaurant",0.5
"pair_978","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218513:0","Different","restaurant",0.75
"pair_979","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218513:6","Different","restaurant",0.666666666666667
"pair_98","B0074703CM_145_ANONYMOUS:4","B0074703CM_182_ANONYMOUS:5","Same","laptop",3
"pair_980","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218518:1","Different","restaurant",0
"pair_981","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218519:3","Different","restaurant",0.75
"pair_982","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218715:2","Different","restaurant",0.333333333333333
"pair_983","en_BlueRibbonSushi_478218901:0","en_BlueRibbonSushi_478218901:2","Same","restaurant",3.33333333333333
"pair_984","en_BlueRibbonSushi_478218901:1","en_BlueRibbonSushi_478218340:4","Different","restaurant",0.333333333333333
"pair_985","en_BlueRibbonSushi_478218901:1","en_BlueRibbonSushi_478218518:2","Different","restaurant",1.33333333333333
"pair_986","en_BlueRibbonSushi_478218901:1","en_BlueRibbonSushi_478218519:0","Different","restaurant",1.5
"pair_987","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218333:3","Different","restaurant",1
"pair_988","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218334:2","Same","restaurant",2.5
"pair_989","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218334:7","Same","restaurant",3.25
"pair_99","B0074703CM_145_ANONYMOUS:4","B0074703CM_194_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_990","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:0","Different","restaurant",0.333333333333333
"pair_991","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:5","Different","restaurant",1
"pair_992","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","Different","restaurant",0.8
"pair_993","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:4","Different","restaurant",1.33333333333333
"pair_994","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:5","Different","restaurant",0.666666666666667
"pair_995","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218512:0","Different","restaurant",0
"pair_996","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","Different","restaurant",0.8
"pair_997","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:6","Different","restaurant",1
"pair_998","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218524:0","Different","restaurant",0.666666666666667
"pair_999","en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","Different","restaurant",1
